Liberal,But the thrust of his campaign was for oldstyle New Deal economics  ending tax cuts for the rich and creating them for the middleclass  expanding health coverage  creating a quasipublic works program in alternative energy and retrofitting projects  championing unions 
Liberal,Some other studies are less encouraging than DiNardo s  but even if the substitute goods effect is smaller than his research suggests  if  say  a 30 percent increase in cannabis use led to a 5 or 10 percent drop in drinking  it would still be a strong argument in favor of legalization 
Liberal,There is no cause for progressives to be on the defensive as the United States and most other wealthy countries struggle to recover from the worst downturn since the Great Depression 
Liberal,When Treasury Secretary Henry Paulson presented his rescue plan for Fannie Mae and Freddie Mac in July  he claimed that the pledge of government support for the two GSEs would restore market confidence  making it easier for them to raise capital and to continue borrowing at favorable rates 
Liberal,The other school objects to who pays  reminding us that the rich have used their political influence to kill the system s progressivity  leaving ordinary taxpayers with too much of the bill 
Liberal,Attacks on the legitimacy of government push privatization  deregulation  and a tax cut agenda that worsens income inequality and squeezes government spending and public investment 
Liberal,If we want government to recapture that money  it s far better to use the progressive income tax than to cut Social Security benefits across the board 
Liberal,Most startling  Scalia observed that in an  overwhelmingly black  school district  a decision by the elected school board to essentially say  We would like our race to get into  better white schools  would not reflect a  benign  or  compelling  governmental interest  to which courts must accord deference   because the board would be  doing it for a racially selfish reason 
Liberal,We need to reduce air pollution because it is a threat to us humans  whether or not it creates a threat to the planet 
Liberal,Cars and trucks produce exhaust  which deteriorates buildings and statues  causes cancers and asthmas  and  when rain catches it on the way down  pollutes waterways and crops  with those poisons ending up in the food chain 
Liberal,In truth  while conservatives rail against governmentrun health care  our limited versions of that  Medicaid and Medicare  have been exploited as boondoggles by the same drug companies that have  since 2000  spent nearly  1 billion on federal and state lobbying drives as well as campaign donations given overwhelmingly to Republicans  according to the Center for Public Integrity 
Liberal,At the same time  he argued that we could not afford the funds needed to avoid debilitating cuts in public schools  much less to double the federal commitment to public schoolsfrom 2 percent to 4 percent of the national budgetand to lead a renewed commitment at all levels to educating the next generation 
Liberal,Social Darwinism thereby offered a perfect moral justification for America s Gilded Age  when robber barons controlled much of American industry  the gap between rich and poor turned into a chasm  urban slums festered  and politicians were bought off by the wealthy 
Liberal,Among them were senators  social justice advocates  and leaders of philanthropic organizations  among them faithbased groups  that have benefited greatly from the estate tax by providing the opportunity for many wealthy people to give to charity  rather than seeing their inheritances heavily taxed 
Liberal,While there are real security concerns about a widespread Internetbased attack that could devastate our economy or national security  only measures safeguarding free speech can be allowed 
Liberal,I will not back down from protecting our kids from mercury poisoning  or making sure that our food is safe and our water is clean 
Liberal,Moreover  the warming climate is producing deep snows and flooding rains that smother or drown their eggs and chicks  changes that may also be fueling outbreaks of ticks severe enough to force some penguins to abandon their eggs and chicks and seek relief in the sea 
Liberal,At a 2002 blacktie dinner hosted by the Becket Fund  a conservative legal organization  Friess delivered a rambling speech titled  Tolerance is not Always Good   in which he chastised the gay community for intolerance toward Christian values and seemed to blame liberals for the school shootings at Columbine 
Liberal,Take Ripple Street  and reproduce it faithfully and you would have a great formless mass of petty incident  the stale product of people who were concerned completely with the tremendous job of making a living so that tomorrow they would be able to make a living another day 
Liberal,There are a great many Americans who have been so worn down by decades of personal and political defeats  financial struggles  social isolation  and daily interaction with impersonal and inhuman institutions that they no longer have the energy for political actions 
Liberal,Now comes the layer of ideology  advocates  some of whom may know better  use the  efficiency of free markets  to argue against taxes and regulation in general  they are distortions  and in favor of laissezfaire  
Liberal,Then  last November  with strong help from the White House  Republican congressional leaders succeeded in attaching to the Medicare prescriptiondrug bill a taxfree account that corrects these problems and threatens to dramatically alter health insurance as we know it 
Liberal,Wealthy families who hate taxes  corporate interests that hate regulation  and intellectuals who believe that the welfare state is illegitimate have always been with us 
Liberal,As Yochai Benkler argues in his brilliant book The Wealth of Networks  How Social Production Transforms Markets and Freedom  the new  networked information economy  has some critical advantages for realizing democratic values 
Liberal,Overburdening CRA with new requirements and expanding it to new industries  products  and situations can  paradoxically  defeat the larger purpose if the result is to dilute CRA s effectiveness or lead us to ignore other needed policy tools 
Liberal,Good because fewer people are affected by these injustices  bad because those who are affected are predominantly the least privileged 
Liberal,It is important to bear in mind that the people protesting angrily today have real grievances  
Liberal,State officials participating in the development of formulary rules for Medicare and Medicaid have reacted with alarm about how this proposal could undermine hardwon gains in the epic healthcare reform battle 
Liberal,Public policy makers thus face major challenges in attempting to protect Amazonia s fragile ecosystems from these pressures while meeting the livelihood needs of its 25 millionplus citizens  
Liberal,Some of the explosion of consumer debt was the result of overspending and poor financial planning  but much of it simply reflected the reality that families were taking on more risk  shouldering a precarious burden of mortgage  credit card  and tuitionrelated debt  without much higher earnings or a better public safety net to cushion the blow 
Liberal,That is why we have evolved to have warm feelings toward people we consider members of our group  and hostile to members of other groups   humans seem to be equipped with emotions that encourage us to treat others in our societies as if they were  honorary relatives 
Liberal,Kennedy is convinced that we ca nt create better schools or lure businesses to inner cities if we ca nt first stop the killings 
Liberal,I beUeve the security of our country depends on ideaUsm abroadthe promotion of liberty and hope as the alternatives to hatred and bitterness 
Liberal,If private cooperative endeavor fails to provide work for willing hands and relief for the unfortunate  those suffering hardship from no fault of their own have a right to call upon the Government for aid  and a government worthy of its name must make fitting response 
Liberal,Recent figures show that the share of income claimed by the richest 1 percent is the highest share since 1928  just before the US economy exploded into the Great Depression marked by the drop in effective consumer demand by the majority of citizens 
Liberal,These voters were happy to support a Republican like Graves  but they heartily disliked the conservatives who had been trying to take over the state GOP  not just for their stands on abortion and evolution  but also for their reluctance to support spending on education and hightech research and development 
Liberal,It s therefore natural to conclude that Bush has simply betrayed conservatism  and therefore that conservative intellectuals and activists bear none of the blame for the iniquities perpetrated by Republicans in office 
Liberal,We share culture  we share friends and enemies   explains Mara Keisling  a longtime trans activist who for the past five years has led the National Center for Transgender Equality 
Liberal,Many are responsible for the Republicans  descent into madness  but pride of place surely goes to Fox News chair Roger Ailes  the onetime Nixon aide who created a counterfactual network that in turn helped create a counterfactual Republican Party 
Liberal,This scheme has allowed them not only to hide the costs of the conflicts but also to avoid painful budget choices while funneling billions of dollars in unvetted goodies to favored interest groups 
Liberal,Let them hate the rich and privileged in cycles  unlike us Europeans who hate everyone and everything 
Liberal,If productivity falls with the adoption of more sustainable agroecosystems  then more land would be required to produce the same amount of food  thus resulting in further environmental degradation as ecologically important ecosystems are converted to cropland 
Liberal,When corporate front groups complain about  regulation by lawsuit   they are right  Without lawsuits  the government s weakened rules do a poor job of guarding against bad drugs  bad doctors  corporations that shortchange their shareholders and pension funds  rollover cars  exploding tires  unstable buildings  poisonous waste  and undrinkable water 
Liberal,News organizations that might once have condemned lavishly paid executives lauded their business genius instead  politicians who might once have led populist denunciations of corporate fat cats sought to flatter the people who provide campaign contributions  unions that might once have walked out to protest giant executive bonuses had been crushed by years of union busting 
Liberal,Members of the Creative Class are drawn to such locations as  BosWash   Silicon Valley  Seattle  and Austin for the high density of other members of the Creative Class  for their toleration of lifestyle choices including  and perhaps especially  sexual openness  and their highly developed technological infrastructures  as well as industries that create or employ cuttingedge technologies 
Liberal,As Julia Whitty  Michael W Robbins  and H Bruce Franklin report in this issue  we are well along in the process of destroying that beneficent wilderness  and destroying  in the process  the ocean s contribution to the health of our planet 
Liberal,The coverup has been so good that nothing has been done to change the extractionist loopholes created in 2000  allowing credit insurance to be sold in private markets with little capital requirements and forcing ratings agencies to depend on the banks whose bonds they rate for payment to remain intact 
Liberal,To pay for that shift  Gates dropped the ax on the Air Force s beloved nextgeneration F22 fighter jet  price tag   143 million apiece  as well as the Navy s DDG1000 stealth destroyer  about  2 billion  and an ultrahightech Army modernization system slated to cost upward of  100 billion 
Liberal,That attitude must send a chill down the spine of establishment Republicans given to scoffing at the  nuts  and  conspiracy theory wackos  that they claim dominate the Tea Party movement and to discounting any threat such a group would pose 
Liberal,It s the kind of affair that makes friends shake their heads and say they do not understand how she continues in such a hurtful  humiliating  destructive relationship 
Liberal,This is dramatically evident in polls  which regularly show that the majority does nt approve of the serial wars in which the leadership s engage  including the attack on Libya   would prefer more infrastructure and educational expenditures and smaller  defense  outlays  are more worried about jobs than the deficit  and do not favor slashing Medicare  Medicaid  and Social Security 
Liberal,Filmmaker Robert Greenwald s company  Brave New Films  created several short videos documenting the outrageous compensation and lavish lifestyles industry CEOs enjoy  UnitedHealth s Stephen Hemsley made  57000 per day  while millions of Americans go without insurance or bankrupt themselves with medical bills 
Liberal,We are enemies to ourselves because we are hurting another country  killing our own men and women  and hurting our economy 
Liberal,Abstract  The leaders are Senator Chuck Schumer s fourpart  MiddleClass Opportunity Act   which has new childtax credits  a new tax credit for college tuition  and a new credit for families caring for older parents  and the Hillary Clintonlinked group  Third Way  which offers some of the same  plus a newbaby tax credit 
Liberal,Moreover  Scowcroft insightfully notes that wars often create more problems than they solve 
Liberal,Business interests and the wealthy had good reason to be terrified in 1896  Many Americans were very angry about their situation 
Liberal,It s how we won on Senate Bill Five in the fall  people like you and me fighting for working people   she told a home health aide still in her floral medical smock  who agreed to sign up but declined to give money 
Liberal,Resolving the IsraeliPalestinian dispute is an absolute prerequisite to stability in the Middle East  and although Iran has been no friend of the peace process  its very militancy could make it a uniquely valuable force if it could be enticed to moderate its position 
Liberal,We have not always used that influence well  we have often used it to advance some of our special interests  aiding and abetting the rentseeking activities that play such a large role in the creation of inequalities 
Liberal,Ginsburg  in a recent article defending workplace affirmativeaction policies for women and promoting paid family leave and child care  benefits this country still does not provide   encouraged the use of CEDAW as a justification for change 
Liberal,Reformers began by attacking laws that prevented women whose lives were threatened or who were pregnant as a result of rape or incest from getting abortions 
Liberal,Discussing Cheney en route to a Tea Party event in Paducah  Rand did not hesitate to voice his opinion about his Republican foes   They are the true neocons  they are  conservative  because they re military hawks  but they are not conservative  because they are not fiscally conservative 
Liberal,What makes that impossible is the underlying structural antagonism between capital and labor  emanating with insurmountable necessity from the class reality of antagonistic domination and subordination 
Liberal,The inclusion of these families in child tax credit benefits was in the original Senate package but was stripped out in a latenight conference committee  reportedly to make room for more dividend and capital gains tax cuts for wealthier Americans 
Liberal,Ironically  the supposedly supportive insurance industry  resentful that the drug companies and hospitals got an even better sweetheart deal  has begun publicly criticizing the bill 
Liberal,If anything  they lowered them by making workers more vulnerable  creating a climate of fear in which union organizing was much harder 
Liberal,Sample survey question  agree or disagree    We should take advantage of all lowcarbon energy sources  including nuclear  hydro and renewable energy  to produce the electricity we need while limiting greenhouse gas emissions 
Liberal,Rising Treasury yields can only be a good thing  according to Krugman  since they imply that investors are putting their money into riskier  potentially more profitable financial instruments  signaling that a recovery is on the way 
Liberal, The ultimate challenge of the 21st century is to also use soft diplomacy and economic empowerment strategies in winning friends and allies in the Muslim world to the cause of freedom and democratic development 
Liberal,The fact that China and Russia have accepted the consensus in the UN Security Council is tantamount to saying   We accept that you kill our economy and  in some ways  our commercial agreements with a third country 
Liberal,We need an economic system that allows the poor to work their way out of poverty and allows entrepreneurs the freedom to create wealth for themselves and others 
Liberal,Variants of the  critical industry  or  too big to fail  argument commit the cardinal fallacy of false economics  the failure to trace the consequence of a particular policy to its general and longterm effects  not merely its targeted shortterm effects 
Liberal,Other proposals have suggested lowering the maximum mortgage interest available for deduction rather than creating a tax credit 
Liberal,Ann Friedman  noting that the number of women in public office has plateaued at an abysmally low level  outlines the systemic changes necessary to create a critical mass of female elected officials 
Liberal,According to architect Edward Mazria  investing about  20 billion in building energy efficiency would save consumers  846 billion in energy bills annually  a less than threeyear payback   replace 22 coalfired power plants  reduce annual C  Osub 2  emissions by the equivalent of taking almost 16 million cars off the road for a year  and create more than 200000 new jobs 
Liberal,Earlier this year  an article in The Wall Street Journal on the closure of a Danish meatpacking plant illustrated how fluid labor markets and generous welfare supports produce a virtuous cycle 
Liberal,The prudent and realistic path is to set up extensive testing of new models  to evaluate and document their impact  and to make midcourse corrections in the hope that the time will arrive when the public and the healthcare system are both ready for changes that will allow America to do better for less 
Liberal,But if we spend our health care money directly with multidisciplinary  targeted physician teams and health coaches  the system creates a naturally occurring incentive  transaction by transaction  to reward those who nurture health 
Liberal,The important thing in politics these days is to sound sincere and appear to be kind and caring  even if your policies result in more poverty  more pain  and more people living without health insurance or hope 
Liberal,But  with the Republican leadership making clear it wanted no piece of meaningful health care reform  few Republicans were interested in negotiating seriously 
Liberal,These numbers are troubling not because living among poor people is somehow harmful in itself  but because concentrated highpoverty communities are far more likely to be cut off from quality schools  housing  health care  affordable consumer credit  and other pathways out of poverty 
Liberal,His  ten principles of good design  encouraged budding designers to embrace innovation and make products that were useful but environmentally friendly  thorough but simple  easy to understand but longlasting  honest but unobtrusive 
Liberal,Some of the explosion of consumer debt was the result of overspending and poor financial planning  but much of it simply reflected the reality that families were taking on more risk  shouldering a precarious burden of mortgage  credit card  and tuitionrelated debt  without much higher earnings or a better public safety net to cushion the blow 
Liberal,Quitting smoking  stopping alcohol abuse  eating a proper diet  and getting exercise are all relatively inexpensive ways to reduce the risk of costly medical care while improving overall health  fitness  and productivity 
Liberal,That s because the rich would nt use much of their tax cut to boost consumption 
Liberal,As new superhighways sliced through various cities  they did great damage to those cities  physical and social fabrics  often destroying neighborhoods  uprooting great numbers of the black and the poor  and eliminating hundreds of small businesses 
Liberal,I offer a bolder alternative  President Kerry should direct his treasury secretary and chief economic adviser to use the mess President Bush created to pursue a bold and progressive tax reform that rewards work and expands the middle class 
Liberal,A severe rebuttal came from the Boalt Hall Law School penologists Franklin Zimring and Gordon Hawkins  who argued in a 1988 article published by the National Council of Crime and Delinquency that Zedlewski overstated the net benefit of incarceration by inflating the numerator  crimes per offender and social costs per crime  and deflating the denominator  annual cost of confinement  
Liberal,Rather than create jobs  according to the US Senate Subcommittee on Permanent Investigations  the proceeds from the tax holiday were used by multinational corporations to pay more to their executives and stockholders while they cut more jobs in the United States 
Liberal,But the US banking sector resisted the suggestion that regulation be extended to protect consumers  in spite of its terrible record of bad lending and poor credit practices before the crisis  which had led to widespread public support for an agency to do so 
Liberal,But it is Sopai s contempt for the sovereignty of neighboring tribes  the property rights of international logging companies  and his threats to wipe Peru off the map that trigger the alarm bells of freedom 
Liberal,New York University professor Jeremy Waldron said that other countries may not be wrong  when they say that a liberal democracy must take affirmative responsibility for protecting the atmosphere of mutual respect against certain forms of vicious attack 
Liberal,Early steps can also be taken to raise the two vital supports for lowwage workersthe minimum wage and Earned Income Tax Creditand to strengthen the right of workers to organize and bargain collectively  
Liberal,Abstract     a range of public policies helped facilitate this economic mobility and opportunity  a strong minimum wage  grants for lowincome students to go to college  generously subsidized state college tuition  a reliable unemployment insurance system  enforcement of the right to join a union  major incentives for homeownership  and a solid safety net for those falling on hard times 
Liberal,Despairing of substantial relief from any other quarter  the people are now looking with anxious solicitude and hope  to the wisdom and direction of the Legislature of their own choice  their state legislature   and seem confident that some mode may be devised to remove the pressure under which they are at present suffering 
Liberal,Given the effects of worsening socioeconomic conditions on public education  any reference to closing the achievement gap that does not centrally address the wider social problems and their effect on schools represents a cruel hoax 
Liberal,In fact warnings of a housing bubble and the threat of a severe financial collapse in the four years leading up to the crisis were so numerous as to make it difficult  if not impossible  to catalogue them all 
Liberal, The bottom line is that all religions  not just Islam  are potentially dangerous  and they are dangerous precisely to the extent that their adherents take their sacred scriptures seriously  for the simple reason that reliance on revelation rather than evidence undermines the possibility of rational discussion   he writes 
Liberal,A Bush plan that cuts Social Security benefits in order to finance risky speculation in the stock marketwhile adding  2 trillion to the national debt over 10 yearswould require a much more tortured explanation by any senator or representative foolhardy enough to vote for it 
Liberal,While they fight for us  almost like a mercenary army drawn from the young and the restless poor  the children of wealth and privilege never have to worry 
Liberal,A military hero  Reaganera secretary of the Navy  and author of widely praised war novels  Webb has exactly the kind of CV that makes Republicans  of which he was one until recently  very  very nervous 
Liberal,The financial crisis through which we are still living was in large measure caused  in Ferguson s view  by a generation of bankers who deliberately abandoned Warburg s ideal  which preferred the client relationship over the speculative transaction and the secured loan  generating income through fees for advice  rather than a participant s profits on deals  or the interest charged on lending 
Liberal,And reader barry Johnson touts the ancillary benefits of Florida s approach   I live in a city that is an  attractof of the creative class  a city that Florida mentions frequently in his books  ft turns out that the better our city is  the more tolerant  open  creative  democratic  educated  diverse  inclusive  the more it attracts young creatives 
Liberal,And the beauty of the agrofuel boom was it would have all these beneficial effects without causing any real changes in how people live or any questioning of an economic system that by its very nature must keep on growing 
Liberal,Most of the largely rightwing interest groups and politicians sounding the alarm over pensions hope that by attacking the benefits of publicsector employees  they will weaken publicsector unions and undermine confidence in state government  furthering both their political ambitions and smallgovernment ideology 
Liberal,And it s precisely a concern for our future security that motivates the growing movement to confront climate change and begin the transition to a new energy economy  which would also have the happy effect of reducing our dependence on foreign oil 
Liberal,We created for the banks  and other corporations  like AIG  a much stronger safety net than we created for poor Americans 
Liberal,The Supreme Court  in a fivetofour decision  found that the preference constituted discrimination and violated the equal protection component of the due process clause of the Constitution 32 The result was correct  and a welcome relief from the discrimination against white males practiced  egregiously  in the name of equality 
Liberal,It begins with an assessment of how ordinary people fell victim to the abuses of a predatory system and then moves into several takes on regulatory remedies 
Liberal,The liberal challenge is to make sure that day never comes  to protect capitalism once again  not merely from new radicals who might attack it  but from a new Gilded Age right that sings capitalism s praises while eroding the moral foundation that permits it to endure  
Liberal,All through the 20s  Strong  at the behest of Norman  who traveled frequently to New York to cement the relationship  kept the Fed pumping new dollars into the economy  with most Americans oblivious to the fact that the artificial economic boom thereby created was a consequence of Benjamin Strong s desire to please the British banking establishment 
Liberal,No  here  as everywhere  a governing class would rule  but the members of the class would be directly or indirectly elected by a fraction of the adult population for fixed terms of office and would thus be competing for popular favor  albeit elite popular favor  and therefore be answerable to public opinion  or at least to elite public opinion  
Liberal,Curiously  some liberals now hold the failure of the reform effort in 19931994 against Sen Clinton  arguing that in reaction to that debacle she has become all too flexibletoo accommodating to the healthcare industry and gunshy about fighting for universal health care 
Liberal,Add to those risky creations the shadowy market in insurance of the same securities via creditdefault swaps  and the flagrant conflicts of interest and shaky pyramids of debt that developed around them 
Liberal,Beyond monitoring how the government is mopping up after the financial crisis  Warren is pushing a proposal that could help prevent the next one  creating a Financial Product Safety Commission to protect consumers from abusive lenders 
Liberal,Again  in the Asian currency panic of the late 1990s  Greenspan intervened aggressively to make sure that financial institutions following their own narrow selfinterests did not trigger a credit crunch 
Liberal,In other words  just as it is easier to make profits at the expense of disenfranchised external parties than through socially productive behavior  it is often easier for a small group of sellers to make profits by restricting supply than producing the socially efficient amount of their product 
Liberal,Having been so long without proper food  a bath  and change of clothing  I did not  of course  make a very favourable impression upon her  and I could see at once that there were doubts in her mind about the wisdom of admitting me as a student 
Liberal,What is most striking about the demands of the recent revolutionary uprisings across the Middle East is that they are overwhelmingly secular  universal demands for freedom  human rights  and economic justice  not fanatical cries to impose a supreme leader  nor fundamentalist calls to holy warfare 
Liberal,Romanticism  especially in the fashion of Babbitt s bete noir  JeanJacques Rousseau  posits an innocent human nature   born free and everywhere in chains   and accuses society of creating the misery that afflicts us all 
Liberal,Many farmers are also using integrated foodenergy systems and generate their own sources of energy using human and animal labor  biogas  and windmills  in addition to producing biofuel crops such as jatrophaintercropped with cassava 
Liberal,Proponents note the procedural safeguards built into the Oregon systemmost importantly a full registry of digitized signatures that election officials crosscheck against voters  signatures on ballot envelopesthat neither exist in the traditional system nor depend for their effectiveness on the honesty and civic virtue of voters 
Liberal,While  merit pay  is a code word for evaluating teachers based upon their students  test scoresand is roundly rejected by both major teachers  unions   differentiated pay  awards salary bonuses to every teacher when the school s overall academic performance improves  or offers extra pay for teaching hardtostaff subjects  working in rough schools  or taking on responsibilities such as mentoring new teachers 
Liberal,But once they get married  they need the example of loving and giving parents who care for each other and share all things in common with themselves  rather than hoarding important assets for exclusively personal use 
Liberal,Before Brown and Darling arrived in the United States in late September to promote the plan  the British newspaper The Guardian said that they are calling for  a stronger international regulatory system  based around an earlywarning system run by the IMF  and that they want to  create an international consensus for a tougher global system of regulation 
Liberal,Their preservation of the great works and traditions of Western civilization  including the traditions of rationality and skepticism  have been crucial to the growth of individual freedom  respect for the rule of law  and scientific progress 
Liberal,LOIS AHRENS  Initially  my goal was to create useful materials for organizers working to challenge and change punitive and destructive drug policies  activists opposing the building of new prisons and jails  as well as educators  and health workers 
Liberal,But trickleup economics says that we should cut off the top of the mountain  bring the water down to the village  and watch as it magically defies gravity and somehow trickles back up to the top 
Liberal,RICHARD DAWKINS S The God Delusion and Daniel Dennett s Breaking the Spell  Religion as a Natural Phenomenon argue that religion is a delusion or  at best  a misfiring of basic cognitive systems evolved for other more useful purposes like  agent detection  and placebo responding 
Liberal,The domestic servant may be underpaid and overworked by prevailing standards  and thus severely exploited  the fact of exploitation does not imply the creation of surplus value 
Liberal, After all that s happened  after the worst economic crisis  the worst financial crisis since the Great Depression  they want to return to the same practices that got us into this mess 
Liberal,Nevertheless  the central failures of his approach are that it assigns value to the natural environment and human wellbeing using standard economic measures that are fundamentally inadequate for this purpose  and that it fails properly to incorporate the possibility that an ecological collapse could utterly undermine the economy  and indeed the world as we know it 
Liberal,Clinton succeeded at both ends because he advanced an activist agenda that provided benefits to average families while confronting all of the arguments conservatives use against Democrats 
Liberal,Recent reports from the Pew Charitable Trusts and the Natural Resources Defense Council project that  as a result of global warming  US gross domestic product in 2100 will be between 06 percent and 36 percent lower than it would otherwise have been  thanks to stronger hurricanes  rising sea levels  droughts  and the like 
Liberal,The village elders  opposition to the ownership society  however  makes sense when you remember that they consider a large percentage of our population to be essentially helpless  they re not going to worry about how to empower the poor to build wealth  to access the capital that can make them part of the American dream 
Liberal, Potential terrorists use advanced communications technology  often involving the internet to reach a worldwide audience with relative anonymity and at a low cost   UNODC Executive Director Yury Fedotov said in releasing the report  citing arguments long relied upon by the Communist Chinese dictatorship to justify its Orwellian censorship of the Internet 
Liberal,Since the FDA requires only that these drugs be  safe  and more effective than a placebo  and since there are few or no headtohead studies to compare the relative safety and effectiveness of all these  metoo s  at equivalent doses  each of these markets is open to exploitation and to further expansion through aggressive marketing by the drug manufacturers 
Liberal,Since taking office  Rendell has overseen the first statelevel investments in preK  and been a stalwart champion for increasing that investment  but there has been a learning process here  too  about how to create a system for funding preK that everyone can agree on 
Liberal, The least modern  though perhaps most prescient  aspect of Brandeis s thought was his contempt for the consumer  whom he viewed as  servile  selfindulgent  indolent  ignorant   and easily manipulated by advertising  the very opposite of the engaged citizen 
Liberal,The first change is to channel our anger into energy and convert our helplessness into hope 
Liberal,In it  economist Austan Goolsbee blasts Bush mainly for the size of the deficit  yet says next to nothing about its causes or uses  tax cuts for the rich  increased war spending  reduced social outlay  
Liberal,It has fed on an easy hatred of government and taxes  from the  I m Mad as Hell  chants of the California tax protesters in 1978  the spirit that helped get Ronald Reagan elected president  to the Tea Party of today 
Liberal,Enter the Fed s last desperate gamble  that a rising stock market would serve as a publicrelations proxy for the real economy and that a rise in household stock portfolios would trigger the wealth effect  that is  the wealth created by a temporarily rising stock market would prompt consumers to start borrowing and spending freely 
Liberal,This makes sense given that the protests are a response to the perceived cheating  lawbreaking  and greed of the major financial firms 
Liberal,But as he acknowledges  addressing stereotype threat will not affect the underlying problems of poverty  lack of access to good schooling  or estrangement from profitable social networks and other forms of social capital 
Liberal,Currently  federal law is structured in a way that discourages districts from accepting lowincome students  No Child Left Behind rewards schools based on test scores  which tend to be higher for middleclass kids than for lowincome ones 
Liberal,The effort is broadly persuasive  though weakened by the occasional glaring exceptions  for example  the expansion of the American social safety net during the Great Depression  and important caveats   The relationship is not exact  since economic growth or its absence is hardly the only influence affecting social and political development 
Liberal,And despite predictions that soaking the rich would sap their entrepreneurial energies and cause them to report less income  the highest revenue growth came from those same rich who were supposed to be adversely affected 
Liberal,What Obama wrote speaks volumes about his political philosophy and independent streak    to the degree that we brook no dissent within the Democratic Party  and demand fealty to the one   true  progressive vision for the country  we risk the very thoughtfulness and openness to new ideas that are required to move this country forward 
Liberal,In 1976 Ivan the Terrible  a summer replacement sitcom created by Alan King  depicted impoverished Muscovites suffering deprivations and corny bread line jokes while living in a cramped onebedroom apartment 
Liberal,However  the report noted that   Deaths were not classified as being due to coalition forces if households had any uncertainty about the responsible party  consequently  the number of deaths and the proportion of violent deaths attributable to coalition forces could be conservative estimates 
Liberal,Indeed  Marxist value theory maintains that many firms supposedly generating value added are engaged in nonproduction activities like finance and administration that produce no value at all 
Liberal,The stimulus served as a mere precursor to the major battle over Obama s budget  which represents a onceinageneration chance for the Democratic Party to reshape the priorities of the federal government  to reduce America s unsustainable carbon emissions and reform its bloated  cruel health care system 
Liberal,Goldman Sachs made hundreds of millions showing the Greeks how to cheat  and now the pensions of the poor are being cut so Greeks can show that their house is in order 
Liberal,Democrats will be making the kinds of connections that Bush never has  and they will be acquiring wedge issues of their own that they can use against an administration whose repeated favors for corporate donors and the very richest Americans make it supremely vulnerable to arguments built around fairness and vision 
Liberal,Molyneux then examines publicopinion polls to find that when Obama and the Democrats reframe the debate around the purpose of government  to provide secure retirements or to gut them in favor of tax cuts for the rich  Obama and the Democrats do very well 
Liberal,Abstract  Democrats have been stumbling on education policy for years  fracturing the progressive coalition  tainting the party brand  creating undeserved political opportunities for Republicans  and  worst of all  standing in the way of school reforms that primarily benefit lowincome and minority children 
Liberal, The candid  but radical  argument that both federal and state health care mandates violate the liberty of contract by   c  oercing commercial transactions  seems to appear in only one of the Supreme Court briefs  the one filed by the libertarian Institute for Justice 
Liberal,The price of fossil fuels needs to reflect both the consequences of their use and the interests of the future in having a residual supply on hand for purposes that can not be easily replaced 
Liberal,Critics contend the administration has ignored more difficult  yet proven school reforms  such as efforts to integrate schools  thus guaranteeing that fewer classrooms are overwhelmed by the challenges of poverty and racial isolation 
Liberal,In Tom DeLay s Houston district and Bob Ney s east Ohio district  the opportunity has arisen primarily because the incumbent Republican has been forced out by scandal  Democrats may win  but they will have difficulty retaining these seats 
Liberal,At the broadest level  it means debt reduction partially through higher taxes  allowing all of the Bush tax cuts to expire  while also adding new sources of revenue  ideally including some form of carbon tax  a measure which  in addition to helping to balance the government s books  might have the added benefit of helping to save the planet  
Liberal,The blessing is that the abundance of natural resources is not being threatened or even destroyed by the survival needs of huge numbers of poor people  as in Haiti or El Salvador 
Liberal,Even though the right promotes the very policies that brought the poverty  it uses fiery rhetoric and stokes decades of resentment  which keep the poorer sectors voting for its candidates  not unlike the Republican Party poaching workingclass support from the Democrats  
Liberal,This has been the preferred solution of the right  which has argued for a move toward highdeductible care  in which individuals bear more financial risk and vulnerability 
Liberal,Over the last eleven years  juvenile violent crime has increased 48 percent 28 I ve counted at least fourteen different murderous gun sprees at academic settings across our nation since 2000  resulting in at least sixty fatalities and dozens more wounded 
Liberal,The American Environics data provide the critical missing link that should allow progressives to reach out more confidently to voters who share with them common values and concerns about the direction of the nation 
Liberal,But as a clinical psychologist who has worked with abused people for more than 25 years  it does not surprise me to see that when we as individuals or a society eat crap for too long  we become psychologically too weak to take action 
Liberal,So if we are serious about creating jobs  if we are serious about making sure our economy can be competitive in the global economy  we have to be watching what other countries are doing  and they are investing far more than we are 
Liberal,The Jeffersonians   democracy   the Federalists argued  was in fact an aristocracy  imposed on honest farmers  merchants  mechanics  and the rest of the decent majority by selfserving adventurers who stirred up the mob in order to upset the harmonious natural order of things 
Liberal,The gaymarriage effort has been a cause as well as an effect in this change  while samesex marriage is disturbing to many Americans  it is reassuring to others  suggesting as it does loyalty to a middleclass ideal 
Liberal,Securing their  autonomy  in Northern Iraq is usually sold as one of the big successes of the invasion  no security problems  economy beginning to thrive  a fine place for journalists who want to report  good  news 
Liberal,Criticism of the project was leveled against the Texas Department of Transportation s  TxDOT  bullying  using  eminent domain  to confiscate private property  and the almost incomprehensible revelation that revenues from the tollonly roads would be returned to a foreign private company  Cintra  Spain   for its share in helping develop the project  amongst numerous other reasons 
